user_id_index,recommendations
798,"[Row(recipe_id_index=9168, rating=6.443090438842773), Row(recipe_id_index=6332, rating=6.2215657234191895), Row(recipe_id_index=2248, rating=6.133187770843506), Row(recipe_id_index=2063, rating=6.133187770843506), Row(recipe_id_index=5164, rating=5.883671283721924), Row(recipe_id_index=10122, rating=5.870683670043945), Row(recipe_id_index=5930, rating=5.75227689743042), Row(recipe_id_index=3074, rating=5.6570539474487305), Row(recipe_id_index=1892, rating=5.535486698150635), Row(recipe_id_index=5102, rating=5.526488304138184)]"
1179,"[Row(recipe_id_index=10122, rating=5.08437967300415), Row(recipe_id_index=5736, rating=4.438297271728516), Row(recipe_id_index=3121, rating=4.366153717041016), Row(recipe_id_index=7575, rating=3.9790773391723633), Row(recipe_id_index=6332, rating=3.9667999744415283), Row(recipe_id_index=4824, rating=3.9554407596588135), Row(recipe_id_index=9674, rating=3.903634786605835), Row(recipe_id_index=9489, rating=3.903634786605835), Row(recipe_id_index=6642, rating=3.903634786605835), Row(recipe_id_index=6730, rating=3.903634786605835)]"
1239,"[Row(recipe_id_index=6332, rating=8.351180076599121), Row(recipe_id_index=10122, rating=6.591284275054932), Row(recipe_id_index=2063, rating=5.779932022094727), Row(recipe_id_index=2248, rating=5.779932022094727), Row(recipe_id_index=3121, rating=5.692399501800537), Row(recipe_id_index=9168, rating=5.378738880157471), Row(recipe_id_index=1892, rating=5.2286696434021), Row(recipe_id_index=2662, rating=5.15880012512207), Row(recipe_id_index=2395, rating=5.137293338775635), Row(recipe_id_index=6568, rating=5.105660438537598)]"
1140,"[Row(recipe_id_index=10122, rating=5.567366600036621), Row(recipe_id_index=9168, rating=5.216510772705078), Row(recipe_id_index=7575, rating=5.197547912597656), Row(recipe_id_index=5164, rating=5.040824890136719), Row(recipe_id_index=2766, rating=4.988471984863281), Row(recipe_id_index=1348, rating=4.983966827392578), Row(recipe_id_index=5102, rating=4.9615068435668945), Row(recipe_id_index=1964, rating=4.916913986206055), Row(recipe_id_index=2974, rating=4.869640827178955), Row(recipe_id_index=3436, rating=4.865028381347656)]"
1450,"[Row(recipe_id_index=9168, rating=5.928042411804199), Row(recipe_id_index=4722, rating=5.356975555419922), Row(recipe_id_index=4824, rating=5.340733528137207), Row(recipe_id_index=1693, rating=5.229190826416016), Row(recipe_id_index=5164, rating=5.198233127593994), Row(recipe_id_index=5930, rating=5.1766252517700195), Row(recipe_id_index=2263, rating=5.175890922546387), Row(recipe_id_index=2411, rating=5.107909202575684), Row(recipe_id_index=2512, rating=5.067243576049805), Row(recipe_id_index=5653, rating=5.058172225952148)]"
911,"[Row(recipe_id_index=9168, rating=5.975467681884766), Row(recipe_id_index=2063, rating=5.448723316192627), Row(recipe_id_index=2248, rating=5.448723316192627), Row(recipe_id_index=5164, rating=5.349879264831543), Row(recipe_id_index=1895, rating=5.312976837158203), Row(recipe_id_index=973, rating=5.173190593719482), Row(recipe_id_index=4950, rating=5.121328830718994), Row(recipe_id_index=3242, rating=5.118982791900635), Row(recipe_id_index=1575, rating=5.113786697387695), Row(recipe_id_index=4722, rating=5.081913948059082)]"
1131,"[Row(recipe_id_index=6332, rating=5.283627510070801), Row(recipe_id_index=5821, rating=4.895357131958008), Row(recipe_id_index=9430, rating=4.895357131958008), Row(recipe_id_index=8912, rating=4.895357131958008), Row(recipe_id_index=9957, rating=4.895357131958008), Row(recipe_id_index=10122, rating=4.8903350830078125), Row(recipe_id_index=9168, rating=4.813889980316162), Row(recipe_id_index=3005, rating=4.569000720977783), Row(recipe_id_index=3027, rating=4.418636798858643), Row(recipe_id_index=3074, rating=4.4120941162109375)]"
1042,"[Row(recipe_id_index=9168, rating=4.854755878448486), Row(recipe_id_index=10122, rating=4.459084987640381), Row(recipe_id_index=7575, rating=4.434420585632324), Row(recipe_id_index=6479, rating=4.404974937438965), Row(recipe_id_index=2512, rating=4.360105991363525), Row(recipe_id_index=5930, rating=4.353211402893066), Row(recipe_id_index=2198, rating=4.290701389312744), Row(recipe_id_index=2263, rating=4.281972408294678), Row(recipe_id_index=1936, rating=4.231632709503174), Row(recipe_id_index=3638, rating=4.187215805053711)]"
933,"[Row(recipe_id_index=1178, rating=5.069461822509766), Row(recipe_id_index=973, rating=4.953765392303467), Row(recipe_id_index=8399, rating=4.912862777709961), Row(recipe_id_index=1879, rating=4.812711238861084), Row(recipe_id_index=9695, rating=4.806471824645996), Row(recipe_id_index=5981, rating=4.806471824645996), Row(recipe_id_index=5635, rating=4.806471824645996), Row(recipe_id_index=7724, rating=4.806471824645996), Row(recipe_id_index=9749, rating=4.806471824645996), Row(recipe_id_index=7090, rating=4.806471824645996)]"
714,"[Row(recipe_id_index=9962, rating=10.820363998413086), Row(recipe_id_index=9783, rating=7.752616882324219), Row(recipe_id_index=3221, rating=7.215561389923096), Row(recipe_id_index=2952, rating=6.990331172943115), Row(recipe_id_index=1641, rating=6.574010848999023), Row(recipe_id_index=7600, rating=6.073501110076904), Row(recipe_id_index=8261, rating=6.0699663162231445), Row(recipe_id_index=6833, rating=6.0699663162231445), Row(recipe_id_index=4173, rating=6.056431770324707), Row(recipe_id_index=1853, rating=5.9383649826049805)]"
1364,"[Row(recipe_id_index=10122, rating=5.351534843444824), Row(recipe_id_index=9168, rating=5.024728775024414), Row(recipe_id_index=1876, rating=4.937868595123291), Row(recipe_id_index=2284, rating=4.9040422439575195), Row(recipe_id_index=7073, rating=4.902881145477295), Row(recipe_id_index=2900, rating=4.866715431213379), Row(recipe_id_index=4290, rating=4.860428810119629), Row(recipe_id_index=3717, rating=4.853767395019531), Row(recipe_id_index=337, rating=4.741272449493408), Row(recipe_id_index=351, rating=4.713361740112305)]"
195,"[Row(recipe_id_index=8241, rating=5.333905220031738), Row(recipe_id_index=9168, rating=5.305025100708008), Row(recipe_id_index=4698, rating=5.124142646789551), Row(recipe_id_index=6624, rating=4.900353908538818), Row(recipe_id_index=7855, rating=4.900353908538818), Row(recipe_id_index=6585, rating=4.900353908538818), Row(recipe_id_index=6825, rating=4.900353908538818), Row(recipe_id_index=9985, rating=4.900353908538818), Row(recipe_id_index=7182, rating=4.900353908538818), Row(recipe_id_index=9570, rating=4.900353908538818)]"
1185,"[Row(recipe_id_index=1997, rating=4.758383274078369), Row(recipe_id_index=1925, rating=4.758383274078369), Row(recipe_id_index=1507, rating=4.598939418792725), Row(recipe_id_index=364, rating=4.575718402862549), Row(recipe_id_index=368, rating=4.5556960105896), Row(recipe_id_index=359, rating=4.547784328460693), Row(recipe_id_index=355, rating=4.542636394500732), Row(recipe_id_index=344, rating=4.5401716232299805), Row(recipe_id_index=2442, rating=4.535505771636963), Row(recipe_id_index=1412, rating=4.518537998199463)]"
256,"[Row(recipe_id_index=9168, rating=6.570777416229248), Row(recipe_id_index=5164, rating=5.869641304016113), Row(recipe_id_index=5930, rating=5.781078338623047), Row(recipe_id_index=7575, rating=5.7696380615234375), Row(recipe_id_index=5367, rating=5.639016151428223), Row(recipe_id_index=5287, rating=5.581186771392822), Row(recipe_id_index=2861, rating=5.524479866027832), Row(recipe_id_index=7948, rating=5.519391059875488), Row(recipe_id_index=6725, rating=5.519391059875488), Row(recipe_id_index=5102, rating=5.503252983093262)]"
1257,"[Row(recipe_id_index=5164, rating=5.777626991271973), Row(recipe_id_index=845, rating=5.4267401695251465), Row(recipe_id_index=9168, rating=5.416386604309082), Row(recipe_id_index=1023, rating=5.412333965301514), Row(recipe_id_index=1352, rating=5.399379253387451), Row(recipe_id_index=1367, rating=5.398205757141113), Row(recipe_id_index=4573, rating=5.396280288696289), Row(recipe_id_index=2442, rating=5.390695095062256), Row(recipe_id_index=2679, rating=5.386172771453857), Row(recipe_id_index=2308, rating=5.384884357452393)]"
98,"[Row(recipe_id_index=9168, rating=5.890586853027344), Row(recipe_id_index=7575, rating=5.485600471496582), Row(recipe_id_index=5367, rating=5.414411544799805), Row(recipe_id_index=5287, rating=5.39257287979126), Row(recipe_id_index=10122, rating=5.388846397399902), Row(recipe_id_index=5930, rating=5.276318073272705), Row(recipe_id_index=8785, rating=5.27383279800415), Row(recipe_id_index=5758, rating=5.27383279800415), Row(recipe_id_index=5164, rating=5.267982482910156), Row(recipe_id_index=1733, rating=5.259499549865723)]"
678,"[Row(recipe_id_index=9168, rating=7.335470676422119), Row(recipe_id_index=5930, rating=6.674334526062012), Row(recipe_id_index=6332, rating=6.521360397338867), Row(recipe_id_index=10122, rating=6.515738010406494), Row(recipe_id_index=3752, rating=6.289050579071045), Row(recipe_id_index=2063, rating=6.130388259887695), Row(recipe_id_index=2248, rating=6.130388259887695), Row(recipe_id_index=4814, rating=6.079946517944336), Row(recipe_id_index=5164, rating=6.016654968261719), Row(recipe_id_index=6052, rating=5.886841773986816)]"
1308,"[Row(recipe_id_index=9168, rating=6.3681321144104), Row(recipe_id_index=5930, rating=5.885746002197266), Row(recipe_id_index=5164, rating=5.803750038146973), Row(recipe_id_index=3752, rating=5.512327671051025), Row(recipe_id_index=2248, rating=5.4868035316467285), Row(recipe_id_index=2063, rating=5.4868035316467285), Row(recipe_id_index=5102, rating=5.414440155029297), Row(recipe_id_index=1348, rating=5.404366493225098), Row(recipe_id_index=3042, rating=5.39777946472168), Row(recipe_id_index=4805, rating=5.385554313659668)]"
1348,"[Row(recipe_id_index=5164, rating=5.822074890136719), Row(recipe_id_index=9674, rating=5.474889278411865), Row(recipe_id_index=7329, rating=5.474889278411865), Row(recipe_id_index=6730, rating=5.474889278411865), Row(recipe_id_index=6642, rating=5.474889278411865), Row(recipe_id_index=9489, rating=5.474889278411865), Row(recipe_id_index=1023, rating=5.4689459800720215), Row(recipe_id_index=2442, rating=5.449003219604492), Row(recipe_id_index=845, rating=5.430151462554932), Row(recipe_id_index=4703, rating=5.42915678024292)]"
490,"[Row(recipe_id_index=6332, rating=6.707472801208496), Row(recipe_id_index=10122, rating=6.363874912261963), Row(recipe_id_index=3121, rating=5.530957221984863), Row(recipe_id_index=2248, rating=5.512939929962158), Row(recipe_id_index=2063, rating=5.512939929962158), Row(recipe_id_index=3074, rating=5.277185440063477), Row(recipe_id_index=3027, rating=5.231121063232422), Row(recipe_id_index=5930, rating=5.106258869171143), Row(recipe_id_index=9168, rating=5.053216457366943), Row(recipe_id_index=4994, rating=4.988440990447998)]"
1524,"[Row(recipe_id_index=496, rating=4.915018558502197), Row(recipe_id_index=489, rating=4.911123752593994), Row(recipe_id_index=446, rating=4.909955024719238), Row(recipe_id_index=450, rating=4.909943580627441), Row(recipe_id_index=426, rating=4.909934043884277), Row(recipe_id_index=475, rating=4.907324314117432), Row(recipe_id_index=461, rating=4.907322406768799), Row(recipe_id_index=466, rating=4.907322406768799), Row(recipe_id_index=473, rating=4.907322406768799), Row(recipe_id_index=470, rating=4.907322406768799)]"
345,"[Row(recipe_id_index=6085, rating=5.515815734863281), Row(recipe_id_index=1507, rating=5.1862006187438965), Row(recipe_id_index=3621, rating=5.117834091186523), Row(recipe_id_index=1412, rating=5.090446472167969), Row(recipe_id_index=1575, rating=5.0435686111450195), Row(recipe_id_index=863, rating=5.038784027099609), Row(recipe_id_index=2883, rating=5.029485702514648), Row(recipe_id_index=2679, rating=5.024607181549072), Row(recipe_id_index=932, rating=5.014007568359375), Row(recipe_id_index=5247, rating=5.006961822509766)]"
595,"[Row(recipe_id_index=6479, rating=4.528102874755859), Row(recipe_id_index=9168, rating=4.175480842590332), Row(recipe_id_index=1352, rating=4.014688968658447), Row(recipe_id_index=3534, rating=3.817707061767578), Row(recipe_id_index=5164, rating=3.7148942947387695), Row(recipe_id_index=1312, rating=3.7053184509277344), Row(recipe_id_index=5930, rating=3.5965356826782227), Row(recipe_id_index=3074, rating=3.576435089111328), Row(recipe_id_index=3124, rating=3.5556843280792236), Row(recipe_id_index=3242, rating=3.522075653076172)]"
287,"[Row(recipe_id_index=3590, rating=4.789095878601074), Row(recipe_id_index=2796, rating=4.676115036010742), Row(recipe_id_index=2747, rating=4.676115036010742), Row(recipe_id_index=3190, rating=4.634335041046143), Row(recipe_id_index=5164, rating=4.628920555114746), Row(recipe_id_index=5930, rating=4.586445331573486), Row(recipe_id_index=1910, rating=4.578600883483887), Row(recipe_id_index=4602, rating=4.572605133056641), Row(recipe_id_index=2766, rating=4.561490058898926), Row(recipe_id_index=1722, rating=4.525355339050293)]"
1168,"[Row(recipe_id_index=9168, rating=6.299961566925049), Row(recipe_id_index=5930, rating=6.163113594055176), Row(recipe_id_index=3752, rating=5.78434944152832), Row(recipe_id_index=6479, rating=5.647675037384033), Row(recipe_id_index=1352, rating=5.568820953369141), Row(recipe_id_index=2248, rating=5.472104072570801), Row(recipe_id_index=2063, rating=5.472104072570801), Row(recipe_id_index=8870, rating=5.4372687339782715), Row(recipe_id_index=8954, rating=5.4372687339782715), Row(recipe_id_index=9820, rating=5.4372687339782715)]"
1188,"[Row(recipe_id_index=7575, rating=5.527613639831543), Row(recipe_id_index=2883, rating=5.457810878753662), Row(recipe_id_index=2679, rating=5.416198253631592), Row(recipe_id_index=950, rating=5.364581108093262), Row(recipe_id_index=6085, rating=5.363437652587891), Row(recipe_id_index=4950, rating=5.311448097229004), Row(recipe_id_index=863, rating=5.2933149337768555), Row(recipe_id_index=9168, rating=5.289897918701172), Row(recipe_id_index=1454, rating=5.27120304107666), Row(recipe_id_index=2772, rating=5.237814426422119)]"
790,"[Row(recipe_id_index=9168, rating=6.97991943359375), Row(recipe_id_index=3534, rating=6.747711658477783), Row(recipe_id_index=5164, rating=6.449175834655762), Row(recipe_id_index=3344, rating=6.360677719116211), Row(recipe_id_index=5431, rating=6.320488929748535), Row(recipe_id_index=2216, rating=6.287507057189941), Row(recipe_id_index=2844, rating=6.278484344482422), Row(recipe_id_index=1676, rating=6.243270397186279), Row(recipe_id_index=1161, rating=6.236248970031738), Row(recipe_id_index=2308, rating=6.222406387329102)]"
752,"[Row(recipe_id_index=6332, rating=6.796990871429443), Row(recipe_id_index=10122, rating=6.678962707519531), Row(recipe_id_index=9168, rating=6.550309658050537), Row(recipe_id_index=5164, rating=6.382993221282959), Row(recipe_id_index=5930, rating=6.298318862915039), Row(recipe_id_index=7575, rating=6.097900867462158), Row(recipe_id_index=2248, rating=6.070695400238037), Row(recipe_id_index=2063, rating=6.070695400238037), Row(recipe_id_index=1892, rating=6.064940452575684), Row(recipe_id_index=1746, rating=6.0587992668151855)]"
1173,"[Row(recipe_id_index=6479, rating=5.885894298553467), Row(recipe_id_index=2248, rating=5.564831733703613), Row(recipe_id_index=2063, rating=5.564831733703613), Row(recipe_id_index=10122, rating=5.4952850341796875), Row(recipe_id_index=1352, rating=5.425059795379639), Row(recipe_id_index=3638, rating=5.424530506134033), Row(recipe_id_index=1936, rating=5.408105850219727), Row(recipe_id_index=2512, rating=5.338856220245361), Row(recipe_id_index=6332, rating=5.329864978790283), Row(recipe_id_index=955, rating=5.319797039031982)]"
767,"[Row(recipe_id_index=2063, rating=5.049229145050049), Row(recipe_id_index=2248, rating=5.049229145050049), Row(recipe_id_index=9168, rating=5.037975311279297), Row(recipe_id_index=8440, rating=4.916819095611572), Row(recipe_id_index=3662, rating=4.890079498291016), Row(recipe_id_index=1732, rating=4.867560386657715), Row(recipe_id_index=1039, rating=4.81906270980835), Row(recipe_id_index=963, rating=4.807425498962402), Row(recipe_id_index=1075, rating=4.807425498962402), Row(recipe_id_index=1091, rating=4.807425498962402)]"
828,"[Row(recipe_id_index=9962, rating=10.926349639892578), Row(recipe_id_index=9783, rating=7.673386573791504), Row(recipe_id_index=3221, rating=7.0355448722839355), Row(recipe_id_index=2952, rating=6.778116226196289), Row(recipe_id_index=1641, rating=6.482555866241455), Row(recipe_id_index=7600, rating=6.067199230194092), Row(recipe_id_index=8261, rating=6.063560962677002), Row(recipe_id_index=6833, rating=6.063560962677002), Row(recipe_id_index=4173, rating=6.003912448883057), Row(recipe_id_index=6318, rating=5.825169086456299)]"
990,"[Row(recipe_id_index=9168, rating=6.4149885177612305), Row(recipe_id_index=7575, rating=5.998440742492676), Row(recipe_id_index=5930, rating=5.906329154968262), Row(recipe_id_index=5164, rating=5.88701057434082), Row(recipe_id_index=10122, rating=5.791955947875977), Row(recipe_id_index=4814, rating=5.623103141784668), Row(recipe_id_index=2679, rating=5.559747695922852), Row(recipe_id_index=3042, rating=5.551570415496826), Row(recipe_id_index=3752, rating=5.529702186584473), Row(recipe_id_index=1348, rating=5.506254196166992)]"
1150,"[Row(recipe_id_index=9168, rating=6.2711591720581055), Row(recipe_id_index=2248, rating=6.1324944496154785), Row(recipe_id_index=2063, rating=6.1324944496154785), Row(recipe_id_index=1606, rating=5.806796073913574), Row(recipe_id_index=6332, rating=5.749758720397949), Row(recipe_id_index=6479, rating=5.6790385246276855), Row(recipe_id_index=3534, rating=5.658618927001953), Row(recipe_id_index=2255, rating=5.532788276672363), Row(recipe_id_index=1895, rating=5.507930278778076), Row(recipe_id_index=944, rating=5.393365383148193)]"
863,"[Row(recipe_id_index=9962, rating=8.742462158203125), Row(recipe_id_index=9783, rating=6.151002883911133), Row(recipe_id_index=3221, rating=5.648653984069824), Row(recipe_id_index=2952, rating=5.4465789794921875), Row(recipe_id_index=1641, rating=5.197232723236084), Row(recipe_id_index=7600, rating=4.859966278076172), Row(recipe_id_index=8261, rating=4.85706090927124), Row(recipe_id_index=6833, rating=4.85706090927124), Row(recipe_id_index=4173, rating=4.8138108253479), Row(recipe_id_index=6318, rating=4.655939102172852)]"
1053,"[Row(recipe_id_index=9168, rating=7.120721817016602), Row(recipe_id_index=5930, rating=6.929266929626465), Row(recipe_id_index=3752, rating=6.524899482727051), Row(recipe_id_index=4814, rating=5.837427139282227), Row(recipe_id_index=5164, rating=5.827112674713135), Row(recipe_id_index=6880, rating=5.806814670562744), Row(recipe_id_index=6052, rating=5.806814670562744), Row(recipe_id_index=2063, rating=5.765617847442627), Row(recipe_id_index=2248, rating=5.765617847442627), Row(recipe_id_index=3042, rating=5.696022033691406)]"
1203,"[Row(recipe_id_index=9168, rating=7.3158440589904785), Row(recipe_id_index=10122, rating=6.969269752502441), Row(recipe_id_index=5930, rating=6.9551262855529785), Row(recipe_id_index=6332, rating=6.818528175354004), Row(recipe_id_index=5164, rating=6.544331073760986), Row(recipe_id_index=3752, rating=6.516190528869629), Row(recipe_id_index=3074, rating=6.3675537109375), Row(recipe_id_index=4814, rating=6.24904727935791), Row(recipe_id_index=3027, rating=6.235250473022461), Row(recipe_id_index=7575, rating=6.226595878601074)]"
1284,"[Row(recipe_id_index=9168, rating=5.637489318847656), Row(recipe_id_index=6332, rating=5.479861259460449), Row(recipe_id_index=2248, rating=5.397961616516113), Row(recipe_id_index=2063, rating=5.397961616516113), Row(recipe_id_index=10122, rating=5.343850135803223), Row(recipe_id_index=5164, rating=5.339475154876709), Row(recipe_id_index=4722, rating=5.310290813446045), Row(recipe_id_index=4824, rating=5.305738925933838), Row(recipe_id_index=973, rating=5.214752197265625), Row(recipe_id_index=2255, rating=5.0946364402771)]"
809,"[Row(recipe_id_index=9962, rating=8.74478816986084), Row(recipe_id_index=9783, rating=6.151999473571777), Row(recipe_id_index=3221, rating=5.649040699005127), Row(recipe_id_index=2952, rating=5.446640491485596), Row(recipe_id_index=1641, rating=5.197881698608398), Row(recipe_id_index=7600, rating=4.860923767089844), Row(recipe_id_index=8261, rating=4.858016014099121), Row(recipe_id_index=6833, rating=4.858016014099121), Row(recipe_id_index=4173, rating=4.814481735229492), Row(recipe_id_index=6318, rating=4.658424377441406)]"
1319,"[Row(recipe_id_index=3656, rating=4.756838798522949), Row(recipe_id_index=2131, rating=4.506143569946289), Row(recipe_id_index=5930, rating=4.086297035217285), Row(recipe_id_index=322, rating=3.861909866333008), Row(recipe_id_index=3752, rating=3.844015121459961), Row(recipe_id_index=4913, rating=3.8412528038024902), Row(recipe_id_index=4030, rating=3.8412528038024902), Row(recipe_id_index=3987, rating=3.825831413269043), Row(recipe_id_index=5362, rating=3.8131752014160156), Row(recipe_id_index=320, rating=3.7333860397338867)]"
60,"[Row(recipe_id_index=9168, rating=6.655104637145996), Row(recipe_id_index=5164, rating=6.167356014251709), Row(recipe_id_index=5930, rating=5.959593772888184), Row(recipe_id_index=2679, rating=5.776919364929199), Row(recipe_id_index=5102, rating=5.721131801605225), Row(recipe_id_index=1595, rating=5.683914661407471), Row(recipe_id_index=7575, rating=5.682872295379639), Row(recipe_id_index=5367, rating=5.652807712554932), Row(recipe_id_index=2861, rating=5.649439334869385), Row(recipe_id_index=4814, rating=5.616998672485352)]"
90,"[Row(recipe_id_index=4710, rating=5.963305950164795), Row(recipe_id_index=1348, rating=5.606496334075928), Row(recipe_id_index=6573, rating=5.343382835388184), Row(recipe_id_index=6085, rating=5.323212623596191), Row(recipe_id_index=4438, rating=5.296450614929199), Row(recipe_id_index=9168, rating=5.291896343231201), Row(recipe_id_index=2004, rating=5.281973838806152), Row(recipe_id_index=1895, rating=5.257936477661133), Row(recipe_id_index=3277, rating=5.253901481628418), Row(recipe_id_index=863, rating=5.214420795440674)]"
371,"[Row(recipe_id_index=9168, rating=6.102616310119629), Row(recipe_id_index=5930, rating=5.499876499176025), Row(recipe_id_index=2248, rating=5.404884338378906), Row(recipe_id_index=2063, rating=5.404884338378906), Row(recipe_id_index=7575, rating=5.337461948394775), Row(recipe_id_index=10122, rating=5.2888288497924805), Row(recipe_id_index=3042, rating=5.268318176269531), Row(recipe_id_index=2512, rating=5.203369140625), Row(recipe_id_index=4950, rating=5.175229549407959), Row(recipe_id_index=3752, rating=5.1609416007995605)]"
32,"[Row(recipe_id_index=9168, rating=5.458771228790283), Row(recipe_id_index=5930, rating=4.917491912841797), Row(recipe_id_index=6581, rating=4.878673076629639), Row(recipe_id_index=6193, rating=4.878673076629639), Row(recipe_id_index=10402, rating=4.878673076629639), Row(recipe_id_index=6425, rating=4.878673076629639), Row(recipe_id_index=3809, rating=4.817863941192627), Row(recipe_id_index=2861, rating=4.784028053283691), Row(recipe_id_index=2582, rating=4.78231143951416), Row(recipe_id_index=2278, rating=4.7528181076049805)]"
622,"[Row(recipe_id_index=10122, rating=5.3483076095581055), Row(recipe_id_index=5736, rating=5.270422458648682), Row(recipe_id_index=2461, rating=5.140084266662598), Row(recipe_id_index=9168, rating=5.0597357749938965), Row(recipe_id_index=5164, rating=5.026824474334717), Row(recipe_id_index=1733, rating=5.01593542098999), Row(recipe_id_index=4154, rating=4.944805145263672), Row(recipe_id_index=5246, rating=4.938113212585449), Row(recipe_id_index=6642, rating=4.9352312088012695), Row(recipe_id_index=6730, rating=4.9352312088012695)]"
1014,"[Row(recipe_id_index=9962, rating=10.928079605102539), Row(recipe_id_index=9783, rating=7.688753604888916), Row(recipe_id_index=3221, rating=7.060818195343018), Row(recipe_id_index=2952, rating=6.808223247528076), Row(recipe_id_index=1641, rating=6.496540546417236), Row(recipe_id_index=7600, rating=6.074958324432373), Row(recipe_id_index=8261, rating=6.071327209472656), Row(recipe_id_index=6833, rating=6.071327209472656), Row(recipe_id_index=4173, rating=6.0172624588012695), Row(recipe_id_index=6318, rating=5.819924354553223)]"
1115,"[Row(recipe_id_index=5930, rating=6.120068550109863), Row(recipe_id_index=6479, rating=6.0577850341796875), Row(recipe_id_index=3752, rating=5.784372329711914), Row(recipe_id_index=5248, rating=5.612030506134033), Row(recipe_id_index=9168, rating=5.512127876281738), Row(recipe_id_index=3656, rating=5.47972297668457), Row(recipe_id_index=1865, rating=5.377120494842529), Row(recipe_id_index=2956, rating=5.3391876220703125), Row(recipe_id_index=5340, rating=5.314420700073242), Row(recipe_id_index=1037, rating=5.285595893859863)]"
630,"[Row(recipe_id_index=9168, rating=6.593291282653809), Row(recipe_id_index=10122, rating=6.0959367752075195), Row(recipe_id_index=7575, rating=5.730060577392578), Row(recipe_id_index=1936, rating=5.586935043334961), Row(recipe_id_index=3042, rating=5.43337345123291), Row(recipe_id_index=5930, rating=5.42220401763916), Row(recipe_id_index=3124, rating=5.353830337524414), Row(recipe_id_index=5208, rating=5.301074028015137), Row(recipe_id_index=2922, rating=5.290431022644043), Row(recipe_id_index=2263, rating=5.276153087615967)]"
621,"[Row(recipe_id_index=6085, rating=5.419005870819092), Row(recipe_id_index=4048, rating=4.927629470825195), Row(recipe_id_index=5524, rating=4.927629470825195), Row(recipe_id_index=5191, rating=4.927629470825195), Row(recipe_id_index=4193, rating=4.927629470825195), Row(recipe_id_index=4551, rating=4.927629470825195), Row(recipe_id_index=3953, rating=4.927629470825195), Row(recipe_id_index=3621, rating=4.908333778381348), Row(recipe_id_index=9988, rating=4.788883209228516), Row(recipe_id_index=5539, rating=4.779499053955078)]"
382,"[Row(recipe_id_index=9168, rating=6.228878974914551), Row(recipe_id_index=5164, rating=5.633159637451172), Row(recipe_id_index=5930, rating=5.576183319091797), Row(recipe_id_index=5367, rating=5.47591495513916), Row(recipe_id_index=5287, rating=5.465065956115723), Row(recipe_id_index=7575, rating=5.4369707107543945), Row(recipe_id_index=6725, rating=5.401071548461914), Row(recipe_id_index=7948, rating=5.401071548461914), Row(recipe_id_index=2861, rating=5.35898494720459), Row(recipe_id_index=5758, rating=5.357734680175781)]"
1282,"[Row(recipe_id_index=9168, rating=6.72490119934082), Row(recipe_id_index=7575, rating=6.060144901275635), Row(recipe_id_index=5164, rating=6.022512435913086), Row(recipe_id_index=5930, rating=5.875575542449951), Row(recipe_id_index=3042, rating=5.8296027183532715), Row(recipe_id_index=6332, rating=5.785333633422852), Row(recipe_id_index=10122, rating=5.733334064483643), Row(recipe_id_index=2263, rating=5.73004674911499), Row(recipe_id_index=6642, rating=5.669212818145752), Row(recipe_id_index=6730, rating=5.669212818145752)]"
75,"[Row(recipe_id_index=3765, rating=6.096428394317627), Row(recipe_id_index=9168, rating=5.882723808288574), Row(recipe_id_index=5930, rating=5.873440265655518), Row(recipe_id_index=5164, rating=5.696113109588623), Row(recipe_id_index=1352, rating=5.671980857849121), Row(recipe_id_index=2582, rating=5.631720542907715), Row(recipe_id_index=2679, rating=5.60958194732666), Row(recipe_id_index=2248, rating=5.525646686553955), Row(recipe_id_index=2063, rating=5.525646686553955), Row(recipe_id_index=1664, rating=5.496074676513672)]"
786,"[Row(recipe_id_index=9962, rating=10.928064346313477), Row(recipe_id_index=9783, rating=7.688746452331543), Row(recipe_id_index=3221, rating=7.060815811157227), Row(recipe_id_index=2952, rating=6.80822229385376), Row(recipe_id_index=1641, rating=6.496537208557129), Row(recipe_id_index=7600, rating=6.074952602386475), Row(recipe_id_index=8261, rating=6.071320533752441), Row(recipe_id_index=6833, rating=6.071320533752441), Row(recipe_id_index=4173, rating=6.017259120941162), Row(recipe_id_index=6318, rating=5.819910526275635)]"
1027,"[Row(recipe_id_index=9962, rating=10.928079605102539), Row(recipe_id_index=9783, rating=7.688753604888916), Row(recipe_id_index=3221, rating=7.060818195343018), Row(recipe_id_index=2952, rating=6.808223247528076), Row(recipe_id_index=1641, rating=6.496540546417236), Row(recipe_id_index=7600, rating=6.074958324432373), Row(recipe_id_index=8261, rating=6.071327209472656), Row(recipe_id_index=6833, rating=6.071327209472656), Row(recipe_id_index=4173, rating=6.0172624588012695), Row(recipe_id_index=6318, rating=5.819924354553223)]"
469,"[Row(recipe_id_index=2385, rating=5.03067684173584), Row(recipe_id_index=1984, rating=5.021239280700684), Row(recipe_id_index=1366, rating=5.017528533935547), Row(recipe_id_index=1613, rating=5.014755725860596), Row(recipe_id_index=2173, rating=5.01331090927124), Row(recipe_id_index=2339, rating=5.01331090927124), Row(recipe_id_index=1773, rating=5.01260232925415), Row(recipe_id_index=1452, rating=5.01260232925415), Row(recipe_id_index=1679, rating=5.01260232925415), Row(recipe_id_index=1389, rating=5.005971908569336)]"
